0.151151821,0.066459708,0.106948666,-0.040817715,0.03489117,0.636692226,0.052245595,0.247273803,0.266841412,-0.03843464,-0.172874153,-0.022550341,0.404922992,-0.308131009,0.098625757,0.651564777,0.041564573,-0.103249922,-0.299944073,-0.270835459,-0.135048658,-0.069997557,-0.272821665,-0.044283062,-0.171498224,0.01259084,-0.049150985,-0.404219329,0.392239392,0.508173287,-0.816169739,0.126260117
-0.260329574,-0.078972466,-0.093432084,0.192364186,0.150054425,-0.132500559,-0.10072872,1.189433455,-0.402872592,0.021292003,-0.028294433,-0.123181783,0.080077298,-0.166099116,0.141329452,-0.777504921,-0.020110648,0.07808394,-0.607232451,-0.597634435,-0.039727211,0.008949409,0.768831789,-0.167617977,-0.295547545,0.143634409,0.425964177,-0.474499732,-0.11515189,-0.06288188,0.218264744,-0.139501065
0.610952258,-0.052649487,-0.102876939,0.862361908,0.534567595,0.089723036,0.023572851,0.012048,-0.746875107,0.052145839,0.072358787,0.349957317,0.10838522,0.67725873,-0.306391925,0.317260951,0.44203952,0.001274987,0.158419281,0.282394528,0.183505476,0.051958676,-0.467189014,-0.008148611,0.190961286,-0.502797782,0.158483192,1.053420663,-0.298768789,0.458994955,-0.704467177,-0.124914661
-0.356945604,0.015994094,-0.088489048,1.111059308,-0.357301474,-0.474153668,0.128414199,0.128421322,-0.368859142,-0.018847544,0.17602174,0.163259134,-0.035193622,0.060048778,0.425737739,0.439395964,-0.080708332,0.158706233,-0.840065897,0.385866702,-0.0562087,-0.110860638,-0.869163096,-0.170576602,-0.469343424,-0.18951714,0.188694507,0.160231963,-0.594410241,-0.449200511,0.719271064,-0.717026174
-0.172660872,0.015074571,-0.213839397,-0.911469698,-0.340622216,0.822785497,-0.141884655,-0.543988466,-0.119367905,-0.157942981,0.112343922,0.302399099,0.208511606,-0.319104344,-0.197888941,-0.018218813,-0.05727195,-0.121171921,1.085172057,-0.643203557,-0.218938097,0.170969933,0.336165518,-0.085696325,0.948270679,0.259184241,-0.242579162,0.319948673,-0.433245718,0.065326035,0.309595287,0.007762085
0.354294866,-0.094617657,-0.149365008,0.276783615,-0.019645706,-0.829102457,0.132239684,-0.909420192,-0.244023159,0.172244579,0.150191948,0.192043126,-0.44070369,-0.131192893,0.192574829,0.653489292,0.13505207,0.062928237,-0.464527875,0.795823812,0.156974941,0.080084376,0.963838756,0.007403076,0.14188686,-0.513057411,-0.05770494,-1.084554195,-0.010881924,-0.604754448,0.685184419,0.570152819
-0.220716521,-0.041924562,-0.130766302,-0.669715166,-0.021829654,0.709563792,0.070654906,-0.112089984,0.251206934,-0.128735438,0.155829653,0.418995559,0.058582664,-0.203004584,-0.683603764,-0.437008262,-0.241247758,0.164771497,0.262334526,0.730356812,0.115844771,-0.007398049,0.860626698,-0.131569073,-0.472251534,0.441895783,0.304492623,-0.135286912,-0.515694022,0.257725894,-0.685026526,0.128770977
0.682894886,-0.124873392,-0.249804661,-0.506276667,0.410499007,0.359250247,-0.142953113,0.462856859,-0.328132957,-0.013108407,0.174716368,0.119777143,0.070797019,0.736622512,-0.235256046,-0.501166046,-0.198771849,-0.041993659,-0.237377211,-0.471628636,0.237902433,-0.025824571,-0.513611674,-0.147433087,-0.185742542,-0.564127803,-0.273687005,0.158011705,0.448031813,0.224385932,1.297308803,-0.355934054
-0.389004886,-0.136387765,0.120149888,-0.009957535,-0.534086347,-0.586018562,0.081622832,-0.347996026,0.121368423,0.050981902,0.138029665,-0.766599596,-0.209284052,0.070786089,0.708107412,0.380919605,0.014427622,-0.151970431,0.836909235,-0.151655421,0.033400543,-0.113451213,0.03221979,-0.008498684,-0.944452345,0.933562756,-0.269972771,0.33008796,0.110127866,-0.812252641,-0.458421022,0.32117939
-0.660868704,0.079138122,0.133994117,-0.026489468,0.166830793,-0.619693935,0.121481404,-0.281204134,0.928361356,0.149936736,-0.11402753,0.008148633,-0.099683322,-0.510066628,0.676814854,-0.489897937,-0.110384539,-0.121427119,-0.140588924,-0.326085776,-0.043994337,0.042800114,-0.654090643,0.039156079,0.825125456,-0.036952771,0.241759002,-0.088703111,0.917459309,0.15506351,-0.166955948,0.38381663
